Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;400,00;;undefined - Dankort-salg 06.09 6256651 W5JEOB;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;270,00;;undefined - Dankort-salg 06.09 6256651 VTIJ72;;;;;;;;;;;;;;;;
90540000;;;;;Debet;270,00;;undefined - Dankort-salg 06.09 6256651 VTIJ72;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;270,00;;undefined - Dankort-salg 06.09 6256651 RSAWL3;;;;;;;;;;;;;;;;
90540000;;;;;Debet;270,00;;undefined - Dankort-salg 06.09 6256651 RSAWL3;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;499,00;;undefined - Dankort-salg 06.09 6256651 NBOT1I;;;;;;;;;;;;;;;;
90540000;;;;;Debet;499,00;;undefined - Dankort-salg 06.09 6256651 NBOT1I;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;120,00;;undefined - Dankort-salg 06.09 6256651 KZP4C7;;;;;;;;;;;;;;;;
90540000;;;;;Debet;120,00;;undefined - Dankort-salg 06.09 6256651 KZP4C7;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;260,00;;undefined - Dankort-salg 06.09 6256651 D0F68Z;;;;;;;;;;;;;;;;
90540000;;;;;Debet;260,00;;undefined - Dankort-salg 06.09 6256651 D0F68Z;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1619,00;;undefined - Dankort-salg 06.09 6201830 208054;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1619,00;;undefined - Dankort-salg 06.09 6201830 208054;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;881,00;;undefined - Dankort-salg 06.09 5991390 208001;;;;;;;;;;;;;;;;
90540000;;;;;Debet;881,00;;undefined - Dankort-salg 06.09 5991390 208001;;;;;;;;;;;;;;;;
